path,expected_fruit,expected_quality,predicted_species,predicted_quality,correct,colour_quality,colour_confidence,defect_ripeness,defect_percentage,stem_detected,quality_note
D:\Image Processing\ImageProcessing_ASS\dataset\train\unripe apple\rotated_by_15_Screen Shot 2018-06-08 at 5.21.06 PM.png,Apple,Unripe,Apple,Unripe,True,Unripe,0.8307553069444137,Fresh,0.0,True,"colour KNN won (83% vs defect ripeness rule 22%); disagreement: colour KNN=Unripe, defect rule=Fresh; Stem present"
D:\Image Processing\ImageProcessing_ASS\dataset\train\unripe apple\rotated_by_45_Screen Shot 2018-06-08 at 5.28.48 PM.png,Apple,Unripe,Apple,Fresh,False,Rotten,0.5313131278599635,Fresh,0.9694032111481369,True,colour KNN said Rotten but defect found nothing (defect%=1.0%) -- downgraded to Fresh; colour KNN won (100% vs defect ripeness rule 56%); Stem present
D:\Image Processing\ImageProcessing_ASS\dataset\train\unripe apple\171.jpg,Apple,Unripe,Apple,Unripe,True,Unripe,1.0,Rotten,22.49712313003452,False,"colour KNN won (100% vs defect ripeness rule 100%); disagreement: colour KNN=Unripe, defect rule=Rotten; Stem not detected"
D:\Image Processing\ImageProcessing_ASS\dataset\train\unripe apple\37.jpg,Apple,Unripe,Apple,Fresh,False,Fresh,1.0,Unripe,0.0,False,"colour KNN won (100% vs defect ripeness rule 34%); disagreement: colour KNN=Fresh, defect rule=Unripe; Stem not detected"
D:\Image Processing\ImageProcessing_ASS\dataset\train\unripe apple\32.jpg,Apple,Unripe,Apple,Unripe,True,Rotten,0.665629857355937,Unripe,3.869047619047619,True,colour KNN said Rotten but defect found nothing (defect%=3.9%) -- downgraded to Unripe; colour KNN won (100% vs defect ripeness rule 34%); Stem present
D:\Image Processing\ImageProcessing_ASS\dataset\train\unripe apple\131.jpg,Apple,Unripe,Apple,Unripe,True,Unripe,1.0,Unripe,0.0,False,colour KNN won (100% vs defect ripeness rule 90%); Stem not detected
D:\Image Processing\ImageProcessing_ASS\dataset\train\unripe apple\194.jpg,Apple,Unripe,Apple,Unripe,True,Unripe,1.0,Unripe,5.270655270655271,False,colour KNN won (100% vs defect ripeness rule 100%); Stem not detected
D:\Image Processing\ImageProcessing_ASS\dataset\train\unripe apple\290.jpg,Apple,Unripe,Apple,Unripe,True,Unripe,1.0,Unripe,0.0,True,colour KNN won (100% vs defect ripeness rule 98%); Stem present
D:\Image Processing\ImageProcessing_ASS\dataset\train\unripe apple\50.jpg,Apple,Unripe,Apple,Fresh,False,Fresh,1.0,Unripe,0.0,False,"colour KNN won (100% vs defect ripeness rule 42%); disagreement: colour KNN=Fresh, defect rule=Unripe; Stem not detected"
D:\Image Processing\ImageProcessing_ASS\dataset\train\unripe apple\93.jpg,Apple,Unripe,Orange,NoDetection,False,,,,,,"species mismatch (got Orange, expected Apple)"
D:\Image Processing\ImageProcessing_ASS\dataset\train\unripe apple\169.jpg,Apple,Unripe,Apple,Unripe,True,Unripe,1.0,Unripe,0.0,True,colour KNN won (100% vs defect ripeness rule 96%); Stem present
D:\Image Processing\ImageProcessing_ASS\dataset\train\unripe apple\327.jpg,Apple,Unripe,Apple,Unripe,True,,0.0,Unripe,0.0,False,defect ripeness rule only (97%); Stem not detected
D:\Image Processing\ImageProcessing_ASS\dataset\train\unripe apple\16.jpg,Apple,Unripe,Apple,Unripe,True,Unripe,1.0,Rotten,38.42604798312681,False,"colour KNN won (100% vs defect ripeness rule 100%); disagreement: colour KNN=Unripe, defect rule=Rotten; Stem not detected"
D:\Image Processing\ImageProcessing_ASS\dataset\train\unripe apple\95.jpg,Apple,Unripe,Apple,Unripe,True,,0.0,Unripe,0.0,False,defect ripeness rule only (100%); Stem not detected
D:\Image Processing\ImageProcessing_ASS\dataset\train\unripe apple\81.jpg,Apple,Unripe,Apple,Rotten,False,Unripe,0.4220193840291551,Rotten,9.213250517598343,False,"defect ripeness rule won (46% vs colour KNN 42%); disagreement: colour KNN=Unripe, defect rule=Rotten; Stem not detected"
D:\Image Processing\ImageProcessing_ASS\dataset\train\unripe apple\203.jpg,Apple,Unripe,Apple,Unripe,True,Unripe,1.0,Unripe,7.7503209242618745,True,colour KNN won (100% vs defect ripeness rule 96%); Stem present
D:\Image Processing\ImageProcessing_ASS\dataset\train\unripe apple\162.jpg,Apple,Unripe,Apple,Unripe,True,Unripe,1.0,Rotten,16.600790513833992,False,"colour KNN won (100% vs defect ripeness rule 83%); disagreement: colour KNN=Unripe, defect rule=Rotten; Stem not detected"
D:\Image Processing\ImageProcessing_ASS\dataset\train\unripe apple\139.jpg,Apple,Unripe,Apple,Unripe,True,,0.0,Unripe,0.0,False,defect ripeness rule only (97%); Stem not detected
D:\Image Processing\ImageProcessing_ASS\dataset\train\unripe apple\173.jpg,Apple,Unripe,Apple,Unripe,True,Unripe,1.0,Rotten,9.115920763022745,False,"colour KNN won (100% vs defect ripeness rule 46%); disagreement: colour KNN=Unripe, defect rule=Rotten; Stem not detected"
D:\Image Processing\ImageProcessing_ASS\dataset\train\unripe apple\182.jpg,Apple,Unripe,Apple,Unripe,True,Unripe,1.0,Unripe,0.0,False,colour KNN won (100% vs defect ripeness rule 95%); Stem not detected
D:\Image Processing\ImageProcessing_ASS\dataset\train\unripe apple\365.jpg,Apple,Unripe,Apple,Unripe,True,Unripe,1.0,Unripe,0.0,False,colour KNN won (100% vs defect ripeness rule 88%); Stem not detected
D:\Image Processing\ImageProcessing_ASS\dataset\train\unripe apple\98.jpg,Apple,Unripe,Apple,Unripe,True,Unripe,1.0,Unripe,1.7112299465240641,True,colour KNN won (100% vs defect ripeness rule 70%); Stem present
D:\Image Processing\ImageProcessing_ASS\dataset\train\unripe apple\257.jpg,Apple,Unripe,Apple,Unripe,True,,0.0,Unripe,0.0,False,defect ripeness rule only (100%); Stem not detected
D:\Image Processing\ImageProcessing_ASS\dataset\train\unripe apple\61.jpg,Apple,Unripe,Apple,Unripe,True,Rotten,0.5024499440505517,Unripe,3.8557213930348255,True,colour KNN said Rotten but defect found nothing (defect%=3.9%) -- downgraded to Unripe; colour KNN won (100% vs defect ripeness rule 47%); Stem present
D:\Image Processing\ImageProcessing_ASS\dataset\train\unripe apple\209.jpg,Apple,Unripe,Apple,Fresh,False,Rotten,0.7027613179882178,Unripe,6.722206262568227,True,"colour KNN said Rotten but defect found nothing (defect%=6.7%) -- downgraded to Fresh; colour KNN won (100% vs defect ripeness rule 62%); disagreement: colour KNN=Fresh, defect rule=Unripe; Stem present"
D:\Image Processing\ImageProcessing_ASS\dataset\train\unripe apple\304.jpg,Apple,Unripe,Apple,Unripe,True,Unripe,1.0,Unripe,0.0,False,colour KNN won (100% vs defect ripeness rule 99%); Stem not detected
D:\Image Processing\ImageProcessing_ASS\dataset\train\unripe apple\241.jpg,Apple,Unripe,Apple,Unripe,True,Unripe,0.6734365720286084,Unripe,0.0,True,defect ripeness rule won (68% vs colour KNN 67%); Stem present
D:\Image Processing\ImageProcessing_ASS\dataset\train\unripe apple\213.jpg,Apple,Unripe,Apple,Unripe,True,Unripe,1.0,Unripe,0.0,False,colour KNN won (100% vs defect ripeness rule 95%); Stem not detected
D:\Image Processing\ImageProcessing_ASS\dataset\train\unripe apple\291.jpg,Apple,Unripe,Apple,Unripe,True,Unripe,1.0,Rotten,50.61327561327561,False,"colour KNN won (100% vs defect ripeness rule 100%); disagreement: colour KNN=Unripe, defect rule=Rotten; Stem not detected"
D:\Image Processing\ImageProcessing_ASS\dataset\train\unripe apple\305.jpg,Apple,Unripe,Mango,NoDetection,False,,,,,,"species mismatch (got Mango, expected Apple)"
D:\Image Processing\ImageProcessing_ASS\dataset\train\unripe apple\381.jpg,Apple,Unripe,Apple,Unripe,True,Unripe,1.0,Unripe,0.0,False,colour KNN won (100% vs defect ripeness rule 98%); Stem not detected
D:\Image Processing\ImageProcessing_ASS\dataset\train\unripe apple\22.jpg,Apple,Unripe,Apple,Unripe,True,,0.0,Unripe,0.0,False,defect ripeness rule only (99%); Stem not detected
D:\Image Processing\ImageProcessing_ASS\dataset\train\unripe apple\313.jpg,Apple,Unripe,Apple,Fresh,False,Rotten,0.6868267487234796,Unripe,5.625,True,"colour KNN said Rotten but defect found nothing (defect%=5.6%) -- downgraded to Fresh; colour KNN won (100% vs defect ripeness rule 54%); disagreement: colour KNN=Fresh, defect rule=Unripe; Stem present"
D:\Image Processing\ImageProcessing_ASS\dataset\train\unripe apple\358.jpg,Apple,Unripe,Apple,Unripe,True,Unripe,1.0,Unripe,0.0,False,colour KNN won (100% vs defect ripeness rule 100%); Stem not detected
D:\Image Processing\ImageProcessing_ASS\dataset\train\unripe apple\20.jpg,Apple,Unripe,Apple,Rotten,False,Rotten,0.6376600417240021,Rotten,10.153396639883127,True,colour KNN won (64% vs defect ripeness rule 51%); Stem present
D:\Image Processing\ImageProcessing_ASS\dataset\train\unripe apple\78.jpg,Apple,Unripe,Orange,NoDetection,False,,,,,,"species mismatch (got Orange, expected Apple)"
D:\Image Processing\ImageProcessing_ASS\dataset\train\unripe apple\235.jpg,Apple,Unripe,Apple,Unripe,True,Unripe,1.0,Unripe,2.356170650806359,True,colour KNN won (100% vs defect ripeness rule 94%); Stem present
D:\Image Processing\ImageProcessing_ASS\dataset\train\unripe apple\17.jpg,Apple,Unripe,Apple,Unripe,True,Rotten,0.6132033060162496,Unripe,0.0,False,colour KNN said Rotten but defect found nothing (defect%=0.0%) -- downgraded to Unripe; colour KNN won (100% vs defect ripeness rule 85%); Stem not detected
D:\Image Processing\ImageProcessing_ASS\dataset\train\unripe apple\197.jpg,Apple,Unripe,Apple,Rotten,False,Rotten,1.0,Unripe,4.341085271317829,True,"colour KNN won (100% vs defect ripeness rule 59%); disagreement: colour KNN=Rotten, defect rule=Unripe; Stem present"
D:\Image Processing\ImageProcessing_ASS\dataset\train\unripe apple\13.jpg,Apple,Unripe,Apple,Unripe,True,Unripe,1.0,Rotten,29.767585039248885,True,"colour KNN won (100% vs defect ripeness rule 100%); disagreement: colour KNN=Unripe, defect rule=Rotten; Stem present"
D:\Image Processing\ImageProcessing_ASS\dataset\train\unripe apple\102.jpg,Apple,Unripe,Apple,Unripe,True,Unripe,1.0,Unripe,0.0,False,colour KNN won (100% vs defect ripeness rule 100%); Stem not detected
D:\Image Processing\ImageProcessing_ASS\dataset\train\unripe apple\253.jpg,Apple,Unripe,Apple,Unripe,True,Unripe,1.0,Rotten,15.660919540229884,True,"colour KNN won (100% vs defect ripeness rule 78%); disagreement: colour KNN=Unripe, defect rule=Rotten; Stem present"
D:\Image Processing\ImageProcessing_ASS\dataset\train\unripe apple\9.jpg,Apple,Unripe,Apple,Unripe,True,Unripe,1.0,Unripe,0.0,True,colour KNN won (100% vs defect ripeness rule 97%); Stem present
D:\Image Processing\ImageProcessing_ASS\dataset\train\unripe apple\349.jpg,Apple,Unripe,Apple,Unripe,True,Unripe,1.0,Unripe,1.5151515151515151,False,colour KNN won (100% vs defect ripeness rule 98%); Stem not detected
D:\Image Processing\ImageProcessing_ASS\dataset\train\unripe apple\266.jpg,Apple,Unripe,Apple,Fresh,False,Rotten,0.6868267487234796,Unripe,5.625,True,"colour KNN said Rotten but defect found nothing (defect%=5.6%) -- downgraded to Fresh; colour KNN won (100% vs defect ripeness rule 54%); disagreement: colour KNN=Fresh, defect rule=Unripe; Stem present"
D:\Image Processing\ImageProcessing_ASS\dataset\train\unripe apple\369.jpg,Apple,Unripe,Apple,Fresh,False,,0.0,Fresh,0.0,False,defect ripeness rule only (46%); Stem not detected
D:\Image Processing\ImageProcessing_ASS\dataset\train\unripe apple\42.jpg,Apple,Unripe,Apple,Unripe,True,,0.0,Unripe,0.0,False,defect ripeness rule only (91%); Stem not detected
D:\Image Processing\ImageProcessing_ASS\dataset\train\unripe apple\5.jpg,Apple,Unripe,Apple,Unripe,True,Unripe,1.0,Unripe,3.172381618847679,True,colour KNN won (100% vs defect ripeness rule 98%); Stem present
D:\Image Processing\ImageProcessing_ASS\dataset\train\unripe apple\saltandpepper_Screen Shot 2018-06-08 at 5.21.06 PM.png,Apple,Unripe,Apple,Unripe,True,Unripe,0.8535200004886002,Fresh,0.0,True,"colour KNN won (85% vs defect ripeness rule 22%); disagreement: colour KNN=Unripe, defect rule=Fresh; Stem present"
D:\Image Processing\ImageProcessing_ASS\dataset\train\unripe apple\237.jpg,Apple,Unripe,Apple,Unripe,True,Unripe,1.0,Unripe,0.0,False,colour KNN won (100% vs defect ripeness rule 99%); Stem not detected
D:\Image Processing\ImageProcessing_ASS\dataset\train\unripe apple\386.jpg,Apple,Unripe,Apple,Fresh,False,,0.0,Fresh,0.0,False,defect ripeness rule only (18%); Stem not detected
D:\Image Processing\ImageProcessing_ASS\dataset\train\unripe apple\179.jpg,Apple,Unripe,Apple,Unripe,True,Unripe,0.6764056113963999,Unripe,0.0,True,colour KNN won (68% vs defect ripeness rule 57%); Stem present
D:\Image Processing\ImageProcessing_ASS\dataset\train\unripe apple\128.jpg,Apple,Unripe,Apple,Unripe,True,Unripe,1.0,Unripe,0.0,False,colour KNN won (100% vs defect ripeness rule 99%); Stem not detected
D:\Image Processing\ImageProcessing_ASS\dataset\train\unripe apple\160.jpg,Apple,Unripe,Apple,Fresh,False,Rotten,0.6772793268526806,Unripe,0.0,True,"colour KNN said Rotten but defect found nothing (defect%=0.0%) -- downgraded to Fresh; colour KNN won (100% vs defect ripeness rule 59%); disagreement: colour KNN=Fresh, defect rule=Unripe; Stem present"
D:\Image Processing\ImageProcessing_ASS\dataset\train\unripe apple\283.jpg,Apple,Unripe,Apple,Unripe,True,Unripe,0.6662605180429598,Unripe,2.3200475907198097,False,defect ripeness rule won (95% vs colour KNN 67%); Stem not detected
D:\Image Processing\ImageProcessing_ASS\dataset\train\unripe apple\100.jpg,Apple,Unripe,Apple,Unripe,True,Rotten,0.6662655838204987,Unripe,0.0,True,colour KNN said Rotten but defect found nothing (defect%=0.0%) -- downgraded to Unripe; colour KNN won (100% vs defect ripeness rule 30%); Stem present
D:\Image Processing\ImageProcessing_ASS\dataset\train\unripe apple\306.jpg,Apple,Unripe,Banana,NoDetection,False,,,,,,"species mismatch (got Banana, expected Apple)"
D:\Image Processing\ImageProcessing_ASS\dataset\train\unripe apple\19.jpg,Apple,Unripe,Apple,Unripe,True,Unripe,1.0,Unripe,0.0,True,colour KNN won (100% vs defect ripeness rule 98%); Stem present
D:\Image Processing\ImageProcessing_ASS\dataset\train\unripe apple\371.jpg,Apple,Unripe,Apple,Unripe,True,Unripe,1.0,Unripe,0.0,False,colour KNN won (100% vs defect ripeness rule 84%); Stem not detected
D:\Image Processing\ImageProcessing_ASS\dataset\train\unripe apple\323.jpg,Apple,Unripe,Apple,Unripe,True,,0.0,Unripe,0.0,False,defect ripeness rule only (100%); Stem not detected
D:\Image Processing\ImageProcessing_ASS\dataset\train\unripe apple\85.jpg,Apple,Unripe,Apple,Unripe,True,Unripe,0.5458067556660571,Unripe,0.0,True,colour KNN won (55% vs defect ripeness rule 52%); Stem present
D:\Image Processing\ImageProcessing_ASS\dataset\train\unripe apple\212.jpg,Apple,Unripe,Apple,Unripe,True,Unripe,1.0,Unripe,0.0,True,colour KNN won (100% vs defect ripeness rule 97%); Stem present
D:\Image Processing\ImageProcessing_ASS\dataset\train\unripe apple\185.jpg,Apple,Unripe,Apple,Unripe,True,Unripe,1.0,Unripe,5.813492063492063,False,colour KNN won (100% vs defect ripeness rule 99%); Stem not detected
D:\Image Processing\ImageProcessing_ASS\dataset\train\unripe apple\215.jpg,Apple,Unripe,Strawberry,NoDetection,False,,,,,,"species mismatch (got Strawberry, expected Apple)"
D:\Image Processing\ImageProcessing_ASS\dataset\train\unripe apple\168.jpg,Apple,Unripe,Apple,Unripe,True,Unripe,1.0,Unripe,0.6137061029662462,True,colour KNN won (100% vs defect ripeness rule 95%); Stem present
D:\Image Processing\ImageProcessing_ASS\dataset\train\unripe apple\270.jpg,Apple,Unripe,Apple,Unripe,True,Unripe,1.0,Rotten,9.58904109589041,False,"colour KNN won (100% vs defect ripeness rule 48%); disagreement: colour KNN=Unripe, defect rule=Rotten; Stem not detected"
D:\Image Processing\ImageProcessing_ASS\dataset\train\unripe apple\159.jpg,Apple,Unripe,Apple,Rotten,False,Rotten,1.0,Fresh,0.0,False,"colour KNN won (100% vs defect ripeness rule 60%); disagreement: colour KNN=Rotten, defect rule=Fresh; Stem not detected"
D:\Image Processing\ImageProcessing_ASS\dataset\train\unripe apple\208.jpg,Apple,Unripe,Apple,Unripe,True,Unripe,1.0,Unripe,0.0,False,colour KNN won (100% vs defect ripeness rule 95%); Stem not detected
D:\Image Processing\ImageProcessing_ASS\dataset\train\unripe apple\272.jpg,Apple,Unripe,Strawberry,NoDetection,False,,,,,,"species mismatch (got Strawberry, expected Apple)"
D:\Image Processing\ImageProcessing_ASS\dataset\train\unripe apple\106.jpg,Apple,Unripe,Apple,Rotten,False,Rotten,0.651658246746511,Rotten,20.227841066963045,True,defect ripeness rule won (100% vs colour KNN 65%); Stem present
D:\Image Processing\ImageProcessing_ASS\dataset\train\unripe apple\211.jpg,Apple,Unripe,Apple,Unripe,True,Unripe,1.0,Unripe,2.568922305764411,False,colour KNN won (100% vs defect ripeness rule 98%); Stem not detected
D:\Image Processing\ImageProcessing_ASS\dataset\train\unripe apple\226.jpg,Apple,Unripe,Apple,Unripe,True,Unripe,1.0,Rotten,15.660919540229884,True,"colour KNN won (100% vs defect ripeness rule 78%); disagreement: colour KNN=Unripe, defect rule=Rotten; Stem present"
D:\Image Processing\ImageProcessing_ASS\dataset\train\unripe apple\363.jpg,Apple,Unripe,Apple,Unripe,True,Unripe,0.6711728776066793,Unripe,0.0,False,defect ripeness rule won (93% vs colour KNN 67%); Stem not detected
D:\Image Processing\ImageProcessing_ASS\dataset\train\unripe apple\33.jpg,Apple,Unripe,Apple,Unripe,True,Unripe,1.0,Unripe,3.421052631578948,False,colour KNN won (100% vs defect ripeness rule 98%); Stem not detected
D:\Image Processing\ImageProcessing_ASS\dataset\train\unripe apple\310.jpg,Apple,Unripe,Apple,Unripe,True,Unripe,1.0,Unripe,0.0,True,colour KNN won (100% vs defect ripeness rule 99%); Stem present
D:\Image Processing\ImageProcessing_ASS\dataset\train\unripe apple\26.jpg,Apple,Unripe,Apple,Unripe,True,Unripe,1.0,Rotten,8.48,False,"colour KNN won (100% vs defect ripeness rule 42%); disagreement: colour KNN=Unripe, defect rule=Rotten; Stem not detected"
D:\Image Processing\ImageProcessing_ASS\dataset\train\unripe apple\44.jpg,Apple,Unripe,Apple,Unripe,True,Unripe,1.0,Unripe,0.0,True,colour KNN won (100% vs defect ripeness rule 99%); Stem present
D:\Image Processing\ImageProcessing_ASS\dataset\train\unripe apple\82.jpg,Apple,Unripe,Apple,Unripe,True,Unripe,1.0,Unripe,0.0,True,colour KNN won (100% vs defect ripeness rule 99%); Stem present
D:\Image Processing\ImageProcessing_ASS\dataset\train\unripe apple\256.jpg,Apple,Unripe,Mango,NoDetection,False,,,,,,"species mismatch (got Mango, expected Apple)"
D:\Image Processing\ImageProcessing_ASS\dataset\train\unripe apple\190.jpg,Apple,Unripe,Apple,Unripe,True,Unripe,1.0,Unripe,0.6137061029662462,True,colour KNN won (100% vs defect ripeness rule 95%); Stem present
D:\Image Processing\ImageProcessing_ASS\dataset\train\unripe apple\129.jpg,Apple,Unripe,Apple,Unripe,True,,0.0,Unripe,0.0,False,defect ripeness rule only (98%); Stem not detected
D:\Image Processing\ImageProcessing_ASS\dataset\train\unripe apple\rotated_by_45_Screen Shot 2018-06-08 at 5.27.54 PM.png,Apple,Unripe,Apple,Unripe,True,Unripe,0.9191355924465988,Rotten,14.781057742926512,True,"colour KNN won (92% vs defect ripeness rule 74%); disagreement: colour KNN=Unripe, defect rule=Rotten; Stem present"
